business_id,entity_id,confidence_score
6226,89987,100
6234,5697,84
6260,56272,100
7025,56272,100
15655,56272,100
6269,56109,93
6271,4741,100
6272,63112,100
6642,63112,100
6285,20663,85
6286,24658,100
6287,24658,100
6290,24307,95
8807,24307,95
9276,93255,100
6312,28627,100
9133,28627,100
6343,11994,100
6356,11994,100
6348,72558,100
6369,7653,100
6556,7653,100
6374,27121,100
8883,27121,100
6395,16850,100
6410,16531,100
13419,46921,100
6439,46167,100
6454,13879,100
6466,80672,100
6476,85503,100
8718,85503,100
6478,67355,100
6534,27017,100
6609,89650,100
6629,14332,100
7103,14332,100
6632,47025,100
9761,47025,100
6715,18385,100
10029,18385,100
6738,92361,100
11263,92361,100
6742,21763,100
8472,21763,100
6795,41535,100
6799,19614,100
6800,90283,100
10268,90283,100
6810,58990,100
6818,58923,100
6819,58923,100
6825,11502,100
6873,16291,100
6909,51780,100
25849,51780,100
6945,1923,100
6947,63129,100
6970,12567,100
6984,59565,100
6990,9987,100
6999,43440,96
7009,26270,100
7021,5521,100
7059,2820,100
7060,28150,100
7071,87307,100
7554,87307,100
7093,4860,100
7133,38347,81
7157,26395,97
7173,41207,100
7182,41207,100
7220,78807,92
7282,39153,100
7295,36861,86
19594,36861,86
7299,49293,100
10654,49293,100
7315,8263,100
10772,8263,100
7337,29544,100
7349,61324,100
7445,61324,82
7358,25217,100
7397,88134,100
7403,87036,100
13071,87036,100
7427,3133,100
7444,47143,100
7448,23772,83
7453,40688,100
7463,45364,100
7479,30973,100
7483,39149,100
7486,30512,82
12814,30512,82
7520,9400,86
23219,78833,100
7528,64831,88
7548,4362,86
7550,88773,100
7571,29736,100
7576,15196,83
7586,73340,100
7600,64278,100
7611,88310,83
7618,3053,100
7624,91653,100
11063,91653,100
7628,65338,100
7634,52398,100
7653,19067,91
7925,19067,91
7659,63965,100
15409,63965,100
7662,83083,100
7678,52999,92
11369,52999,92
7686,62291,100
7688,62291,100
7700,84369,90
7704,75497,100
7708,55634,100
8108,55634,100
7717,28497,100
7719,52063,100
7767,90821,100
7779,77165,82
7800,86066,83
7836,68067,100
7838,44381,100
7851,17206,100
7861,56010,83
7872,7484,97
7899,28472,96
7906,33577,100
7919,1703,95
7927,80471,81
7940,82978,90
7979,4995,100
9241,4995,100
7986,42269,100
7992,17997,100
8025,40352,100
8055,74726,100
11561,74726,100
8062,51458,100
8084,82376,100
8091,83007,89
11610,83007,89
12369,69724,100
8112,62726,100
8128,43478,100
8133,43478,100
8131,12045,100
8136,19768,100
8147,34297,92
10820,34297,92
8154,87612,86
8201,72915,100
8228,9864,100
8242,48967,100
13462,48967,100
8244,21845,97
8263,41674,100
8277,20991,100
8281,60505,100
8285,24200,100
8291,78359,100
8311,91582,82
15125,91582,100
8317,35757,100
8338,24271,100
8369,81925,100
8376,43578,100
8384,46051,100
8386,55297,100
8421,54184,100
8426,58131,100
8647,58131,100
8432,50856,100
8433,50856,100
8435,64433,94
8444,84420,100
11394,84420,100
8481,66262,100
8505,72666,81
8512,30926,91
8529,71278,92
11740,71278,92
8547,73246,86
8557,81304,100
8568,56801,90
12132,56801,90
8571,21608,100
8579,12507,100
8585,83674,94
12121,83674,89
14819,18743,100
8602,26332,100
8664,1875,96
8714,26275,100
8744,63362,94
8796,7816,100
12203,7816,100
8803,23405,91
8821,22199,100
12337,22199,100
8833,80186,100
9508,80186,100
8853,69236,100
8893,9104,100
8899,66192,100
9714,66192,100
8903,76967,88
12477,76967,85
8916,27757,100
8919,5621,95
8933,62580,100
8937,26926,100
8938,72732,100
9407,72732,100
8940,47844,100
8968,56956,100
12552,56956,100
8974,18218,100
22062,7451,100
9051,43564,86
15515,43564,86
9090,94076,100
12267,94076,100
9103,10782,100
18972,14195,100
9125,50695,100
9517,50695,100
9152,80892,100
9170,494,100
9205,46459,86
9394,46459,86
9211,77085,100
9237,75601,83
9243,93260,100
9270,23419,97
9275,73632,100
9296,47794,94
14564,47794,94
9325,87294,100
9340,67798,100
9341,5629,100
9391,88111,100
9402,44727,100
9411,18425,100
9419,5957,100
11741,5957,100
9424,1528,100
9425,1528,100
9435,59797,100
9457,8524,100
9465,26295,100
9476,21422,100
9483,91830,100
12150,23508,100
9496,86646,88
9499,40241,100
9523,71547,100
9524,71547,100
9532,79971,100
9556,68074,93
9558,90361,100
9579,64293,100
9581,80480,100
9606,85624,100
9632,76628,100
9633,35455,100
9640,87399,100
9677,92306,100
9688,12740,100
9707,65337,93
9742,59557,100
9774,86461,100
9791,38011,100
9810,57455,100
9841,31178,100
9940,31178,100
9896,87063,100
9984,87063,100
9958,8955,100
13664,8955,100
9967,55644,100
9991,66618,100
10022,37859,100
10047,66609,100
10049,68889,100
10084,1598,100
10116,20819,100
10119,70937,100
10126,52075,100
10127,52075,100
10171,49403,91
10171,75151,84
10921,49403,91
10921,75151,100
10209,64431,100
10234,33178,88
10669,33178,88
10251,54591,100
14879,54591,100
10260,70402,100
10261,70402,100
10266,75049,100
10285,85404,100
10308,80837,100
10313,76814,100
10355,56366,100
10375,47157,88
17238,47157,88
10380,29174,100
10394,45500,100
10431,23140,92
10760,23140,92
10444,85218,100
10452,86757,90
10456,36251,90
24860,17358,92
10479,3706,92
10498,85246,100
13726,85246,100
10573,49341,100
10577,78948,100
14203,78948,100
10586,60931,100
10587,74722,100
10592,60228,95
10599,49663,100
10616,88121,100
11181,88121,100
10627,55030,100
11172,55030,100
10633,15207,100
10686,18086,95
10722,17192,100
17485,62283,100
10758,16863,100
14435,16863,100
10769,32739,100
10770,32739,100
10779,69340,100
10792,65533,100
10826,87798,100
10827,9832,100
10871,57487,100
10874,17560,100
14535,17560,100
21706,30169,100
23438,30169,100
10888,12178,100
13336,91585,100
10919,34954,100
10923,12595,92
10956,22833,100
10960,83524,95
10993,92136,100
11001,35717,100
11003,45747,100
14636,45747,100
11026,37436,100
12995,37436,88
11067,40280,100
11217,40280,100
11097,6475,100
17703,6475,100
11148,59315,100
11168,69032,100
11725,69032,100
15301,19031,94
11197,88061,100
11202,67702,86
11220,87491,100
11245,60846,100
11262,18625,97
11353,56534,100
11402,54976,100
11409,85271,100
11423,82043,100
11478,47763,95
11498,35606,100
11514,39629,96
11522,80108,100
11563,87607,100
11585,73789,100
11589,13206,100
11592,88481,100
11628,49229,100
16583,49229,100
11637,3636,100
11659,10195,100
11663,68992,100
11676,68830,91
13567,68830,87
11685,73315,100
11706,35119,93
11758,64478,100
11763,60621,100
14811,60621,100
11795,78307,100
11801,24942,100
11809,85964,100
16689,85964,100
11880,9138,100
12181,9138,100
11882,20781,100
14252,20781,100
15415,83107,100
11919,41807,96
11949,6520,100
11951,45580,100
18114,45580,96
11972,42711,100
12021,64748,82
12032,46069,82
12068,55769,100
12069,55769,100
12120,38220,100
12124,27476,100
12135,75463,88
12142,28674,100
12159,93005,100
12165,53213,100
12175,799,94
12178,69525,89
12185,28222,100
12188,83680,100
12240,46742,90
12256,34355,86
12268,65240,100
12287,16985,96
16798,16985,88
12301,92317,97
12321,81985,100
13884,81985,100
12370,73355,94
12407,69331,100
13357,82098,100
12414,47764,100
12442,16345,100
12447,44232,100
12462,84517,100
12508,28628,92
12527,29927,100
14677,29927,100
12532,63043,100
13334,63043,100
15287,57665,100
16123,57665,100
12571,47464,100
16273,47464,100
12611,46370,100
12630,42419,82
12638,29259,94
12654,17166,100
12655,51619,83
12731,92290,100
12760,25016,90
12769,25016,90
12763,23844,100
18112,23844,100
12831,27457,100
12896,92447,100
18311,92447,100
12930,16063,100
12949,61252,86
12990,31413,100
15100,31413,100
13002,55807,100
13012,73378,82
14146,73378,100
15135,73378,100
20803,73378,82
13031,83124,100
13038,83846,100
13040,83846,100
13048,79132,88
13069,26787,100
13107,13232,91
13117,74087,86
13118,74087,86
13121,61971,100
13156,54102,100
13162,88464,89
13268,59446,100
13304,46962,93
13323,91273,82
13325,86094,100
16948,86094,100
13326,41771,89
13361,32225,100
13429,54434,100
22882,32147,100
24892,32147,100
13450,89221,100
19871,7039,100
21095,7039,100
13528,6806,87
13535,6806,87
26865,94303,100
26868,94303,100
13568,43442,100
20231,43442,100
13570,8565,100
13572,68964,100
13577,33921,100
13610,24624,100
13616,69413,86
13672,70968,100
13679,30981,100
13740,8397,100
13744,22562,100
13780,89705,100
13786,15231,100
13797,39204,100
13814,10521,100
13847,93646,100
13855,91378,100
13903,48780,100
13912,93759,100
13930,78085,100
13931,78085,100
13949,93644,100
14038,76223,100
17438,76223,100
14044,74635,100
14058,76670,100
14075,30727,100
14076,30727,100
14093,2013,100
16201,2013,100
14110,40615,83
15192,40615,83
14127,20345,100
14136,86922,100
14164,32401,81
14201,31381,100
14215,11242,100
14250,26240,84
14250,61542,84
14256,68488,93
14274,68488,93
14270,15064,82
14276,45845,100
14285,18464,100
16180,56122,81
18270,56122,81
14306,70303,88
14311,45415,100
14329,21235,100
14355,14561,100
14356,23567,100
14358,23567,100
14362,44196,100
14433,25988,93
14437,71635,82
14453,93095,96
17500,57851,100
14499,29326,100
14519,59018,100
14522,69204,100
17228,69204,100
14525,13513,82
14538,49378,100
14541,49378,100
14549,38443,86
14586,72535,100
14620,40788,100
14613,78713,100
16102,78713,100
14661,3613,100
15533,3613,100
14702,62377,81
14709,61079,100
14716,33453,100
14724,26707,100
14835,12168,100
14843,59914,83
14989,59914,83
14867,93339,100
14921,41564,100
17662,41564,100
14933,70893,100
14943,10667,96
15418,10667,96
14945,35917,100
15008,35917,100
14946,74008,100
14979,45617,100
18360,45617,100
14993,10181,100
14995,5479,83
22161,5479,83
15014,296,90
15032,60555,100
15050,26187,100
15071,55502,100
15316,55502,100
15089,2086,88
15130,44576,100
18832,44576,100
15139,4262,100
15203,11379,100
15240,60298,85
15272,37991,96
15300,59989,100
16551,59989,100
15302,3004,100
15304,22385,85
15309,44059,100
15321,64518,100
16384,64518,100
15384,63220,90
15389,57538,100
17777,57538,100
15422,27899,100
18723,27899,93
15463,42986,100
15559,20667,100
15560,25434,86
15630,6295,100
15713,65440,90
15717,65440,100
15715,50518,100
18167,50518,100
15722,35586,93
15725,20664,100
15753,51056,100
15754,30492,100
15803,35282,81
15817,29892,94
22596,29892,94
15822,20254,100
15833,39185,100
15850,25948,100
22877,25948,100
15873,87106,100
15874,89558,96
15882,91632,100
15920,53362,86
15922,46027,100
15932,89938,100
15945,90797,100
16829,90797,100
15972,55308,100
15987,63816,100
16442,63816,100
15999,43345,100
21162,43345,100
16046,23103,100
16049,38827,82
16051,33746,100
18749,33746,100
16056,82251,100
16057,12354,100
18089,12354,100
16079,10414,100
16099,30493,81
16125,61104,95
16142,11168,93
16143,11168,93
16184,3809,100
16253,60504,100
16256,20822,100
16306,34981,85
19835,34981,85
16323,11201,100
16332,11201,100
16341,299,100
16381,32799,86
16708,32799,86
16395,60114,94
21183,60114,94
16397,44941,83
16434,49226,100
16435,11402,100
16450,75329,100
17929,75329,100
16473,14850,100
16489,67264,86
16502,65494,100
16562,74113,100
16563,74113,100
16582,5481,100
19897,5481,100
16609,51407,100
21069,51407,100
16611,82354,100
16673,81512,100
16706,89462,100
16713,31944,83
16733,92663,100
19806,92663,100
16770,92381,88
16794,51682,100
16837,66245,83
16858,73957,81
16866,73140,100
16868,73140,100
16889,3713,100
16899,80999,100
16903,18633,100
16904,35803,100
16908,58514,100
16910,11874,100
20324,11874,100
16912,8715,100
16950,53466,100
16954,31987,94
16958,9243,100
16982,56144,81
16984,60647,100
16985,93741,100
16987,11021,100
16988,33090,87
16990,78139,100
17034,24578,100
17085,46784,89
17088,57870,100
17092,35582,100
17143,86843,100
17164,86843,100
17175,81292,100
17177,4594,100
17201,64268,100
17210,31833,100
17213,2004,100
17241,11702,100
17244,15593,100
17254,14177,100
17269,61168,95
17311,38257,91
17318,76039,100
17340,23965,86
17348,52479,100
17351,35307,100
17715,35307,100
17360,18978,100
20762,18978,100
17452,73639,100
17486,55612,88
17514,7822,97
17525,14753,100
17557,40413,100
17559,70162,100
17620,53982,86
17621,53982,86
17626,87443,100
19486,87443,100
17661,26775,100
17697,85422,100
17708,85422,100
17700,22745,100
17712,35908,100
22807,35908,100
17724,66041,100
17725,66041,100
17735,53656,100
17761,159,100
18123,159,100
17763,74004,83
17810,71459,83
17933,71459,83
17827,91693,100
17862,73248,100
17870,42498,94
17888,82349,89
17900,16784,100
17994,24795,100
18026,65638,100
18060,59041,100
18065,8015,94
18443,8015,94
18067,55234,100
24768,55234,100
18070,12987,93
18080,81779,100
19873,81779,100
18113,90460,100
18115,2762,82
18151,69880,100
18176,25049,100
18179,22349,100
18239,85847,81
18320,85847,81
18246,56168,100
20699,56168,100
18251,56754,100
18265,2422,100
20477,2422,100
18290,40263,100
18299,82268,100
18350,82268,100
18341,47792,86
18352,22635,91
18358,73599,100
18391,42657,100
18420,20615,100
18429,82152,100
18448,46243,81
18455,22351,100
21277,22351,100
18492,82554,100
18498,94466,100
27209,71536,82
20118,66890,100
18737,64481,100
22971,64481,100
18758,50612,100
18765,57566,90
18785,3764,96
20722,3764,96
18788,31701,100
18811,90974,100
22468,90974,100
18816,37967,100
18849,37967,100
18821,12685,100
19515,12685,100
18926,43103,100
19008,85825,100
19009,59071,100
19037,93130,100
24232,93130,100
19038,45758,82
19064,72488,100
19065,40321,100
19076,25106,83
19107,11510,94
19113,90707,81
19151,7411,100
19185,47221,100
19208,11505,84
19231,63532,100
19264,14016,100
19266,14016,100
19267,37371,84
22054,37371,84
19322,17655,100
19343,40355,100
19385,3806,100
19436,27670,100
19441,33470,89
19449,14373,100
19451,47871,91
19453,87850,100
26401,87850,100
19493,86612,100
24662,86612,100
19499,71913,100
22932,71913,100
19540,51473,100
22263,51473,95
19557,37874,100
19560,13188,94
19664,93910,83
20519,93910,83
19692,6186,81
19703,69715,100
19767,65205,82
19775,65205,82
19776,25910,100
19794,8135,100
22485,8135,100
19852,17121,100
19877,38956,100
22578,38956,100
19878,12101,100
19892,6887,100
19894,11383,100
19928,22643,100
19943,63287,100
19957,15657,100
20052,3686,100
20113,20601,100
20170,29007,100
21878,29007,100
20183,77284,100
20195,12127,100
21338,12127,100
20259,93101,100
20269,87212,100
20272,92579,100
20279,64616,84
20286,32795,96
20328,32795,96
20319,82834,100
20322,54747,100
20326,54747,100
20359,4038,100
20368,57924,100
23058,57924,100
20387,63253,100
20407,86913,100
20423,22836,100
20444,10636,86
20491,25278,100
24461,25278,100
20514,41428,89
20536,81066,100
20544,74849,100
20545,74849,100
20556,84496,100
24713,84496,100
20576,25723,100
21265,25723,100
20586,82855,100
20587,82855,100
20639,74450,100
23292,74450,100
20661,57186,100
20731,55368,94
22997,55368,100
20739,6022,97
20745,66974,90
20770,87255,100
20775,61332,100
20827,92058,100
26087,92058,100
20859,33644,100
20863,64275,100
20872,25060,100
20874,50447,100
20887,60873,87
20901,37023,100
20902,65663,87
20903,65663,87
20906,68336,100
20935,46147,84
24347,46147,84
20945,23787,100
20965,48454,100
21000,66476,100
21008,59428,95
21027,18533,100
21077,36505,100
21135,24869,100
21156,24990,100
21160,3341,100
24284,3341,100
21165,78364,100
21166,78364,100
21181,9724,100
21216,38731,100
21220,79134,93
21222,81122,100
21230,42460,94
21231,12421,100
28091,90602,100
21283,55440,86
21300,35684,95
21370,85234,100
21416,9530,90
21417,9530,90
21433,53729,100
21436,41062,100
21932,41062,100
21464,3727,100
21478,42313,100
22466,42313,100
21483,77991,100
21495,67860,100
21512,36903,100
21523,78259,100
21527,84579,100
21532,74380,84
23907,74380,84
21580,71797,100
21615,35701,90
22659,76321,90
21648,50504,90
21652,12396,92
21661,22231,100
21693,22231,100
21736,86388,100
21752,25854,100
21753,72045,100
23528,72045,100
21756,16900,100
21761,25897,100
21879,10998,85
21880,55802,100
21936,68313,94
23285,68313,94
21958,55800,100
21993,37147,100
22602,37147,100
22001,63034,100
22016,43893,85
24254,43893,85
22045,87442,100
22057,87442,100
22076,17805,100
22099,11037,100
22102,38338,82
22137,81551,100
24744,81551,100
22143,78342,100
22168,49718,100
24267,49718,100
22179,75888,100
22200,60185,100
22533,60185,100
22260,17251,100
24457,17251,100
22265,54951,81
22897,54951,81
22291,5760,86
22304,57171,100
24493,57171,100
22312,68343,100
22347,24117,100
22409,58774,100
22413,8469,100
22668,8469,100
22420,11812,100
24558,11812,100
22452,56237,100
22454,56237,100
22475,64680,100
22476,34404,100
22494,16342,100
22506,16342,100
22503,9973,100
22543,6514,82
22544,73424,95
22545,73424,95
22582,78162,88
22585,29528,100
22604,17607,100
22644,62387,83
22654,53785,100
22675,91469,87
22676,59693,95
24455,59693,95
22678,768,100
22688,18693,83
22728,93106,100
22780,87085,100
24759,87085,100
22852,70420,100
22862,8774,100
22863,8774,100
22892,92624,100
22895,80487,84
25623,80487,100
22900,25840,100
22924,42178,100
24930,42178,100
22936,1353,100
22944,20925,100
22946,43568,100
22955,46529,90
23003,53245,100
23036,60607,100
23041,7751,82
23054,62185,100
23069,37449,100
23076,9174,100
23097,54458,100
25115,54458,100
23138,65500,100
23157,24573,100
23179,89884,100
23203,89881,100
23236,78933,89
23241,18189,83
23242,18189,83
23295,59880,87
23527,59880,87
23299,84997,100
23311,78747,100
23312,78747,100
23322,57683,100
23338,75076,100
23345,75076,100
23359,43456,100
23364,88600,96
23372,64546,100
23389,1563,100
23422,36795,100
23464,7756,100
23479,72601,100
23491,31277,88
25492,31277,88
23508,15265,100
23521,55694,100
24134,55694,100
23541,87436,100
23547,91392,100
23698,94192,90
23712,92751,86
23729,70343,100
23759,16922,100
25413,16922,100
23761,84816,100
23772,62537,85
23779,17428,100
25547,17428,100
23786,77385,100
23793,29163,100
23795,41702,100
23820,29003,100
23821,29003,100
23824,34479,100
23828,58903,100
23831,195,100
23898,16374,100
23951,59493,100
23969,25375,100
23989,52348,100
24013,14264,100
24020,14264,100
24039,29663,100
25207,29663,100
24057,40366,100
24293,40366,100
24088,39218,100
24094,66687,95
24108,44611,100
24109,43624,100
24115,44191,100
24120,53413,100
25080,53413,100
24130,82461,100
24135,52081,100
24145,20557,83
24180,17031,100
24226,18248,100
24234,18248,100
24246,38935,100
24283,52258,87
24286,30160,100
24413,11200,100
24472,60406,100
24508,19707,100
24512,55497,100
24535,51620,88
26069,51620,88
24544,31717,94
24614,16639,100
24615,37242,100
24618,13150,81
25835,4551,100
24645,33898,100
27551,33898,100
24672,81194,100
24694,39662,100
26149,39662,100
24733,22696,100
24734,93913,100
24748,83305,83
26201,83305,83
24758,38593,100
25797,38593,100
24824,17510,100
24885,24874,100
24909,85580,100
25504,85580,100
24952,42304,100
24970,45753,86
25255,45753,86
24992,2730,100
25003,15886,100
25071,61986,86
25072,72522,100
25120,91822,100
25125,14123,100
25157,26735,100
25169,60026,100
25246,56261,100
25212,4711,95
25234,46887,100
25244,24872,100
25283,15371,100
25317,53214,100
25357,42296,100
25368,49163,87
25369,63398,100
25388,92866,83
25389,92866,83
25399,45675,100
25400,71498,100
25405,55535,100
26471,55535,100
25407,27754,100
25418,81285,87
25419,81285,87
25425,28108,86
25440,46746,100
25445,25560,100
25461,70965,100
25465,1115,100
25472,88476,88
25483,79546,100
25515,53740,100
25534,49971,100
25567,69522,100
25572,62921,100
25579,14500,94
25598,22123,100
25602,76526,100
25604,76726,100
26794,76726,100
25616,82632,100
25639,76538,100
25646,67185,100
25673,20924,100
25684,66870,83
25685,66870,83
25765,73842,100
25781,26774,100
25846,53912,100
25869,59924,100
25880,55842,100
25902,27157,100
25904,69459,100
25936,87430,95
25937,78099,100
26915,78099,100
25943,56295,100
25944,57828,100
25956,60201,100
25976,40553,100
26002,33346,93
26012,20029,100
26032,73099,100
26039,32657,85
26085,47055,100
26086,47055,100
26134,61562,100
26143,28596,100
26144,28596,100
26147,72834,100
26166,90713,100
26169,84436,100
26359,84436,100
26186,13067,89
26203,6808,100
26251,71166,97
26259,63173,100
26296,63376,100
26297,90628,100
26370,48718,100
26380,4558,100
26407,69958,100
26430,72272,100
26435,21827,100
26436,2220,100
26472,81329,90
26560,73655,97
26596,25253,100
26597,17834,100
26651,85853,100
26661,27442,100
26682,20050,100
26694,38972,85
26702,17863,100
26752,68848,100
26767,66509,87
27137,66509,87
26787,68036,100
26798,68036,100
26811,70810,92
26826,28259,100
26838,26569,88
26900,38465,100
26908,59736,95
26917,26218,100
26931,36415,100
27621,36415,100
26960,17727,100
26961,17727,100
26964,57338,96
27001,36503,100
27005,43265,100
27019,60794,85
27043,1547,100
27106,14232,100
27117,42491,100
27129,31962,100
27148,35002,100
27159,80392,90
27179,35785,100
27193,58460,100
27194,58460,100
27196,18603,100
27200,16538,100
27262,14059,100
27272,62707,100
27278,51429,100
27284,84820,100
27285,84820,100
27319,26988,100
27326,90386,100
27356,87369,100
28030,87369,100
27399,87527,100
27445,4819,100
27450,58706,100
27511,93916,100
27557,28381,100
27581,47836,100
27594,50332,100
27698,87105,100
27738,83830,100
27777,57644,100
27799,35547,100
27846,2858,100
27854,44968,100
27864,1955,100
27901,49925,88
27922,63576,88
27946,48745,94
27973,72495,100
27991,26898,100
28016,10680,84
28017,10680,84
28031,90379,86
28038,28031,100
28057,87638,100
28086,7790,100
28131,75370,100
28167,7904,100
28214,87792,100
28220,14235,100
28225,82858,100
28235,69240,92
28238,26622,100
28240,56431,100
28260,38581,100
28290,84280,100
28304,78612,97
38959,46812,94
38983,12651,100
40519,12651,100
38987,36082,100
39003,7733,100
40532,7733,100
39031,17605,94
39034,8722,100
39035,59384,85
39538,59384,85
39058,86906,96
42809,86906,96
39087,45086,92
39088,45086,92
39098,759,81
39182,22360,100
40763,22360,100
39195,56153,100
39221,86487,89
39251,38470,100
39254,38470,100
39273,23448,96
40852,23448,96
39296,31365,85
39311,4486,100
40064,4486,100
39334,21632,100
39335,25272,100
39340,14098,100
39347,50757,100
39735,50757,100
39357,16464,83
39358,58617,89
39376,86483,100
39379,60099,88
39398,21072,100
39819,21072,100
39404,50435,88
39421,68775,100
40153,68775,100
39447,89051,100
39455,53195,100
41615,53195,100
39468,69744,100
41522,69744,100
39493,72323,100
41134,72323,100
39513,57698,100
39515,15634,100
39524,87724,100
39525,80346,100
39535,89007,93
39561,27023,100
39602,14008,100
39830,14008,95
39607,42018,100
39609,42018,100
39616,5233,100
40060,5233,100
39629,77733,89
39634,33220,100
39651,30165,87
39662,77849,100
39670,70112,100
41366,70112,100
39709,30703,100
39712,77931,100
40155,77931,100
39766,15702,100
39767,15702,100
39786,45945,97
39810,11675,100
39824,26154,100
39825,26154,100
39838,31665,100
39858,60271,100
39860,60271,100
39867,80326,100
41798,80326,100
39884,48580,100
39888,48580,100
39942,73466,100
40010,73466,100
39962,38686,100
39966,26686,100
40029,13740,89
40029,30901,85
40041,50163,91
40061,19392,88
41824,19392,88
40062,76725,100
40880,76725,100
40068,68017,100
40081,37153,82
40082,37153,82
40091,79962,100
40092,50916,100
40097,58600,100
41275,58600,100
40122,57394,100
41935,11359,84
40162,13116,100
40182,27172,100
40198,36318,100
40210,53836,95
41987,53836,95
40221,53553,96
40226,31098,100
40241,58788,100
40244,89362,86
40550,89362,100
40245,36741,100
40249,44300,100
40267,87651,100
40296,7214,88
40297,76016,100
42082,76016,100
40312,66563,82
43954,66563,100
40352,65916,100
40375,79456,100
40381,79456,100
40390,68324,100
40411,9885,100
44706,9885,100
40429,72761,87
40461,72761,87
40432,10943,100
40441,9962,100
48533,69738,81
49078,69738,81
40478,73488,86
41251,73488,86
40493,88166,100
40513,84898,100
40520,17168,100
40535,68027,100
40544,71764,100
40650,62778,100
40654,62778,100
40659,33467,83
41907,33467,83
40673,94373,100
40703,76870,100
40707,1966,100
42584,1966,89
40711,45717,100
42521,45717,100
40717,19086,100
40741,91282,86
41381,91282,86
40744,53782,88
40761,28835,100
40778,41222,100
40782,13473,93
40789,66931,97
40791,50212,88
40884,50212,88
40807,82583,100
41101,82583,100
40823,43999,96
40828,58994,86
40850,28953,97
40874,74826,100
40891,78531,81
40943,37079,85
40953,37079,85
40944,55788,96
40984,72271,100
41457,72271,100
41002,27990,100
41005,43429,100
41006,41752,100
41822,41752,100
41020,93947,100
41029,52787,100
48596,81054,91
41038,69996,81
41631,69996,81
41044,24840,100
42899,24840,100
41052,45447,100
41053,45447,100
41155,75749,82
42690,75749,100
41173,4432,81
43015,64792,100
41176,43080,100
41179,43080,100
41194,55732,87
41195,55732,87
41219,87162,100
42816,87162,100
41250,26407,90
41307,14720,100
41310,15455,100
41401,51982,88
41343,46557,83
44380,46557,83
41344,42309,100
41345,22999,100
41359,52455,100
43308,52455,100
41362,31259,100
42748,31259,100
41397,4802,100
45116,4802,100
41419,51532,100
41438,81228,100
43252,81228,100
41449,34874,100
41482,57421,100
43314,57421,100
41529,5032,100
41655,5032,100
41537,53462,100
41568,52013,100
41578,85919,100
41602,25525,89
43409,87660,100
43687,35555,100
43691,35555,100
41673,6198,87
41691,44284,86
43539,52505,83
41703,94411,100
41708,59350,100
41710,17177,100
41718,28938,100
41742,17777,84
41744,17777,84
41756,91432,100
41780,75063,85
41786,41215,93
41842,48829,100
41843,48829,100
41846,49667,100
41851,87460,100
41856,87460,100
41875,37098,100
41949,11423,96
42002,10483,100
42007,46231,100
43890,46231,100
42020,2654,100
42043,31209,100
42046,89532,95
45715,89532,95
42118,26164,100
42123,26164,100
42129,46524,95
42139,10054,89
42145,36651,100
42180,74041,100
42197,80854,100
43994,80854,96
42202,26837,92
44898,26837,92
42210,14584,100
42223,47217,100
42241,84720,100
42363,84720,100
42259,81973,100
42298,23418,100
42323,3381,100
42337,6662,100
42358,94257,100
44301,94257,100
42385,21409,100
42758,21409,100
42396,67508,89
42399,67508,89
42398,59455,100
42407,68059,100
42408,13719,81
42424,68308,83
42455,16884,93
42750,16884,93
42464,78142,100
42465,78142,100
42491,11157,94
42491,45205,100
52475,11157,94
52475,45205,100
42516,10628,82
42821,10628,100
42523,85631,86
42619,64362,81
42623,18960,100
42627,36198,100
42668,51541,100
42669,51541,100
42683,81225,100
42715,51574,87
43225,51574,100
42736,9385,100
42755,56263,100
42757,49837,100
44741,49837,100
42767,7591,86
42767,33315,100
42769,51392,92
42786,4827,95
42829,41738,100
42901,82071,81
42911,88446,100
42940,44625,100
42944,37869,100
45244,37869,100
42957,87103,100
42958,87103,100
42960,9233,100
42976,58106,88
43156,47594,100
44978,47594,100
42980,21006,100
42991,60397,92
42992,60397,92
43000,65472,83
47299,65472,83
43020,1605,92
43046,77096,88
43066,58150,94
43974,58150,94
43707,20859,100
45725,20859,100
43119,56096,100
43121,1962,100
43130,72023,100
44527,72023,100
43137,46752,100
43168,10426,85
43208,7862,97
45237,7862,97
43233,38526,100
43255,84051,95
43279,75268,95
43312,25082,87
43347,25082,87
43362,38695,100
43366,94113,84
43367,94113,100
43373,12627,88
43374,2887,100
43379,51834,81
43446,64728,100
47658,18932,100
43467,17676,89
43481,7715,88
43488,84227,100
43494,67648,100
43510,1492,100
43520,22928,100
43679,22928,100
43660,40572,100
43661,55890,100
43983,55890,100
43663,80940,100
43666,91839,100
43669,15335,100
46056,15335,100
43672,31075,100
43701,11708,96
43716,9430,100
43717,9430,100
43723,22681,100
43733,9635,100
43770,25266,100
43791,90784,100
43796,46223,89
43797,46223,89
43873,18095,87
43923,71306,100
43939,6023,100
43948,76913,94
43969,15321,100
43975,43112,100
43977,59200,93
49594,59200,93
44010,90910,100
44047,58152,94
46220,58152,94
44064,68258,100
46171,68258,100
44069,82157,100
44122,6630,100
44128,27505,100
44149,58188,100
45200,58188,100
44150,60401,86
44156,84219,100
44176,54151,100
44208,33608,100
44261,20203,100
44306,88034,100
44311,37918,100
46438,37918,100
44345,67935,100
44346,50684,85
44374,31100,100
44374,82122,100
44375,55570,100
47017,55570,100
44385,94102,100
45675,94102,100
44399,87014,82
46383,87014,82
44497,25081,94
44506,86562,100
44537,69902,100
